date,active_contracts,missing_mark_contracts,cash_flow_sat,model_wallet_btc,known_unrealised_btc,reference_equity_btc,reference_equity_usd,gross_reference_value_usd,gross_value_to_reference_equity,btc_collateral_value_usd,btc_factor_delta_usd,btc_derivative_delta_usd,alt_factor_delta_usd,btc_inverse_net_contracts,futures_gross_reference_usd,largest_alt_factor_abs_usd,largest_alt_factor,model_wallet_sat,cash_date_ambiguity
2019-06-30,1,0,0,170.09386336,0.0019188256507955584,170.0957821856508,1844283.3703946613,309.0,0.0001675447520485296,1844262.5653035946,1843974.3703929707,-288.1949106238317,0.0,-309,0.0,0.0,,17009386336,False
2019-07-01,1,0,0,153.83429137,-0.00026734924495665354,153.83402402075504,1625956.6744490084,446.00000000000006,0.0002743000517840594,1625959.5002106824,1625510.6744461227,-448.825764559675,0.0,-446,0.0,0.0,,15383429137,False
2019-07-02,1,0,0,160.66047741,-0.003944746863312875,160.6565326631367,1729641.6159461245,446.0,0.00025785688543116794,1729684.0854195163,1729195.6159449182,-488.4694745980669,0.0,-446,0.0,0.0,,16066047741,False
2019-07-03,1,0,0,159.45082721,-0.0017021973328855866,159.4491250126671,1905739.9114001999,446.00000000000006,0.0002340298365647973,1905760.2561050963,1905293.9114009496,-466.3447041467298,0.0,-446,0.0,0.0,,15945082721,False
2019-07-04,1,0,0,159.37476683,7.2144799236546895,166.5892467536547,1861969.739954593,1700446.0,0.9132511466279082,1781333.422970584,161523.73995515518,-1619809.6830154287,0.0,-1700446,0.0,0.0,,15937476683,False
2019-07-05,1,0,0,170.27123238,3.642248072472725,173.9134804524727,1912769.8669676655,1700446.0,0.8889966479322132,1872710.9690437017,212323.86696734466,-1660387.102076357,0.0,-1700446,0.0,0.0,,17027123238,False
2019-07-06,1,0,0,170.31563953,0.747859448230896,171.06349897823088,1917318.2885633607,1700445.9999999998,0.8868876962907069,1908936.111150104,216872.2885637544,-1692063.8225863497,0.0,-1700446,0.0,0.0,,17031563953,False
2019-07-07,1,0,0,171.37751118,-0.0006651096956254961,171.37684607030437,1963324.614041423,446.0,0.00022716569476604652,1963332.2336602127,1962878.61404242,-453.6196177927777,0.0,-446,0.0,0.0,,17137751118,False
2019-07-08,1,0,0,171.80250118,-0.9275386689489364,170.87496251105108,2105115.0970532275,2000446.0,0.9502786820541334,2116542.023657403,104669.09705428407,-2011872.926603119,0.0,-2000446,0.0,0.0,,17180250118,False
2019-07-09,2,0,0,170.60648194,-0.046024370421118885,170.5604575695789,2145498.3508043224,858825.888460685,0.4002920291869351,2146077.296312809,1286672.462343704,-859404.833969105,857951.8884606659,-874,857951.888460685,857951.888460685,trx,17060648194,False
2019-07-10,2,0,0,170.60668145,-2.1156007612856915,168.4910806887143,2039884.939762916,801522.484753735,0.3929253406061674,2065498.0589491513,1238362.4550083186,-827135.6039408327,800648.4847539105,-874,800648.484753735,800648.484753735,trx,17060668145,False
2019-07-11,1,0,0,164.14330605,9.195307205262985,173.338613255263,1957803.8265981835,4000873.9999999995,2.0435520380771695,1853945.792343008,-2043070.1734032482,-3897015.9657462565,0.0,-4000874,0.0,0.0,,16414330605,False
2019-07-12,1,0,0,167.87944057,-1.7735750571735573,166.10586551282645,1962262.360412287,2000874.0000000002,1.0196771035141297,1983214.1766971191,-38611.63958790712,-2021825.8162850263,0.0,-2000874,0.0,0.0,,16787944057,False
2019-07-13,1,0,0,167.93221762,5.189674449898872,173.12189206989885,1964385.9160983013,2000873.9999999998,1.0185748042697087,1905499.5252633372,-36488.08390251361,-1941987.6091658508,0.0,-2000874,0.0,0.0,,16793221762,False
2019-07-14,1,0,0,193.17775849,0.010235054932107683,193.1879935449321,1986566.7791723395,874.0000000000001,0.0004399550063774516,1986461.5313267668,1985692.7791726775,-768.7521540892776,0.0,-874,0.0,0.0,,19317775849,False
2019-07-15,1,0,0,192.84894059,-16.562369133318672,176.28657145668134,1926174.1169545369,2000874.0,1.0387814800271382,2107140.8603453366,-74699.88304539584,-2181840.7433907324,0.0,-2000874,0.0,0.0,,19284894059,False
2019-07-16,1,0,0,209.39132957,4.2285548859692,213.6198844559692,2023224.0171956948,2000406.0,0.9887219521902859,1983174.7782163222,22818.017195677385,-1960356.7610206448,0.0,-2000406,0.0,0.0,,20939132957,False
2019-07-17,1,0,0,212.5974691,-0.10228160043685913,212.49518749956314,2055865.9626148704,4000760.9999999995,1.9460222955933388,2056855.5250770338,6056626.962614246,3999771.437537212,0.0,4000761,0.0,0.0,,21259746910,False
2019-07-18,1,0,-2001200000,201.58831572,-0.010907078665207513,201.57740864133478,2152824.689793413,1384.0000000000002,0.0006428763134135228,2152941.176201301,2151440.6897942536,-1500.4864070476033,0.0,-1384,0.0,0.0,,20158831572,False
2019-07-19,1,0,-2001500000,177.25796552,-2.3703742806768417,174.88759123932317,1841951.5657375392,2018408.0000000002,1.0957986287721988,1866916.8282054858,-176456.4342610538,-2043373.2624665396,0.0,-2018408,0.0,0.0,,17725796552,False
2019-07-20,1,0,0,177.31464443,-8.20018267644844,169.11446175355155,1837030.9624003686,2018407.9999999998,1.0987337945369378,1926106.6648434126,-181377.03759944998,-2107483.7024428626,0.0,-2018408,0.0,0.0,,17731464443,False
2019-07-21,1,0,0,180.50144611,4.0987084030492404,184.60015451304923,1954861.4544431702,2000592.0,1.023393241220696,1911457.335463644,3955453.4544446506,2043996.1189810066,0.0,2000592,0.0,0.0,,18050144611,False
2019-07-22,1,0,0,184.64880395,-0.00025614138481427917,184.64854780861518,1905307.2903110357,592.0,0.0003107110349130915,1905309.9333215205,1905899.2903097533,589.3569882328156,0.0,592,0.0,0.0,,18464880395,False
2019-07-23,1,0,0,184.64878641,-0.0028839077951452506,184.64590250220488,1821836.2982699482,592.0,0.00032494686847669844,1821864.7527757394,1822428.2982712612,563.5454955217429,0.0,592,0.0,0.0,,18464878641,False
2019-07-24,1,0,0,187.0020484,-0.00035661416902666446,187.00169178583099,1831267.8366300017,408.00000000000006,0.0002227964647436957,1831271.3288767915,1830859.836632153,-411.4922446385026,0.0,-408,0.0,0.0,,18700204840,False
2019-07-25,1,0,0,186.74218937,4.228994435176163,190.97118380517617,1890077.4768693938,4000408.0000000005,2.116531226342121,1848222.3290273673,-2110330.523130251,-3958552.8521576184,0.0,-4000408,0.0,0.0,,18674218937,False
2019-07-26,1,0,0,196.02189634,-4.243952317687378,191.77794402231262,1886461.4859995297,4000408.0,2.1205882175115858,1928207.9581319257,-2113946.5139992535,-4042154.472131179,0.0,-4000408,0.0,0.0,,19602189634,False
2019-07-27,1,0,0,179.350568,0.00033539306336228733,179.35090339306336,1694269.1665976208,408.00000000000006,0.00024081179545947418,1694265.9982493427,1693861.1665985081,-404.8316508345306,0.0,-408,0.0,0.0,,17935056800,False
2019-07-28,1,0,0,179.1474735,-0.8019227691585541,178.34555073084144,1699595.4304461656,2000408.0,1.1769906909404124,1707237.5850636899,-300812.5695527997,-2008050.1546164895,0.0,-2000408,0.0,0.0,,17914747350,False
2019-07-29,1,0,0,177.53188093,0.00021905512252342888,177.53209998512253,1687293.29094192,407.99999999999994,0.00024180739779522072,1687291.209007224,1686885.2909398265,-405.91806739754975,0.0,-408,0.0,0.0,,17753188093,False
2019-07-30,1,0,0,177.53189379,-0.00016125078810438513,177.5317325392119,1702371.170852414,408.0,0.00023966571273390723,1702372.7171038308,1701963.170854142,-409.5462496888358,0.0,-408,0.0,0.0,,17753189379,False
2019-07-31,1,0,0,177.64470119,-7.795307118870277,169.84939407112972,1708515.7375853083,2000408.0,1.1708455216381155,1786928.7632233226,-291892.26241316646,-2078821.025636489,0.0,-2000408,0.0,0.0,,17764470119,False
2019-08-01,1,0,0,167.8171007,0.002515313431455735,167.81961601343144,1745375.5295746464,592.0,0.00033918202127210543,1745349.3695427221,1745967.5295744091,618.1600316870026,0.0,592,0.0,0.0,,16781710070,False
2019-08-02,1,0,0,167.65422579,0.6126243226943398,168.26685011269433,1771798.5184931136,1000591.9999999999,0.5647323832570915,1765347.771559801,2772390.518494649,1007042.7469348479,0.0,1000592,0.0,0.0,,16765422579,False
2019-08-03,1,0,0,170.54110206,0.0018224388070801646,170.54292449880705,1843640.9264308414,592.0,0.0003211037417931865,1843621.2250988719,1844232.9264292493,611.7013303774875,0.0,592,0.0,0.0,,17054110206,False
2019-08-04,1,0,0,170.54108563,0.0027001412281742877,170.54378577122816,1873680.8251791047,592.0,0.0003159556270441156,1873651.1600533917,1874272.825178923,621.6651255313773,0.0,592,0.0,0.0,,17054108563,False
2019-08-05,1,0,0,173.10270708,0.36021892204572675,173.46292600204572,2045132.0498468566,2000408.0,0.9781314610710806,2040885.060133168,44724.04984757304,-1996161.010285595,0.0,-2000408,0.0,0.0,,17310270708,False
2019-08-06,1,0,0,179.67096199,0.0024205601754594035,179.67338255017546,2052498.3468568209,424.0,0.00020657751108511737,2052470.695594914,2052074.346859008,-396.3487359059509,0.0,-424,0.0,0.0,,17967096199,False
2019-08-07,1,0,0,188.83991194,0.0011860262061682344,188.8410979662062,2259913.076341753,576.0,0.0002548770596665617,2259898.882841709,2260489.0763410367,590.1934993276373,0.0,576,0.0,0.0,,18883991194,False
2019-08-08,1,0,0,185.90940325,0.0003665390122046275,185.9097697890122,2219434.448194208,424.0,0.00019103965892976828,2219430.0723654865,2219010.4481903836,-419.6241751029156,0.0,-424,0.0,0.0,,18590940325,False
2019-08-09,1,0,0,186.65900282,0.0003870054051690921,186.65938982540519,2213470.7137838765,576.0,0.0002602248118364943,2213466.124541775,2214046.713784337,580.589242562186,0.0,576,0.0,0.0,,18665900282,False
2019-08-10,1,0,0,186.65891864,-0.0019962185967372266,186.6569224214033,2109919.558563819,576.0,0.0002729961896708858,2109942.123280979,2110495.5585626885,553.4352817093022,0.0,576,0.0,0.0,,18665891864,False
2019-08-11,1,0,0,186.65890347,-0.000995378943544347,186.65790809105647,2152202.123800957,576.0,0.0002676328554972053,2152213.6007145164,2152778.12379878,564.523084263783,0.0,576,0.0,0.0,,18665890347,False
2019-08-12,1,0,0,186.65888719,-0.0016338252368853707,186.65725336476314,2125036.1317789187,576.0,0.0002710542147430767,2125054.7323829606,2125612.1317809448,557.3993979841471,0.0,576,0.0,0.0,,18665888719,False
2019-08-13,1,0,0,186.65885225,-0.004043831978412308,186.6548084180216,2028388.0239730368,576.0,0.0002839693358432374,2028431.9685165794,2028964.0239730943,532.0554565149359,0.0,576,0.0,0.0,,18665885225,False
2019-08-14,1,0,0,192.58162317,0.002258551928835809,192.58388172192883,1930533.933623824,424.0,0.0002196283590851498,1930511.2930419617,1930109.933624044,-401.35941791767254,0.0,-424,0.0,0.0,,19258162317,False
2019-08-15,1,0,0,190.86545185,-5.297896586477737,185.56755526352225,1913217.4293910724,2000424.0,1.0455811081737234,1967839.198126273,-87206.57061086968,-2055045.7687371427,0.0,-2000424,0.0,0.0,,19086545185,False
2019-08-16,1,0,0,194.58599553,-6.875616001314545,187.71037952868545,1947180.1913488274,8000423.999999999,4.108722980823896,2018503.1694105428,-6053243.808647385,-8071746.978057927,0.0,-8000424,0.0,0.0,,19458599553,False
2019-08-17,1,0,0,196.44870028,2.96852010244133,199.41722038244131,2035482.5901173737,4000423.9999999995,1.9653442478077494,2005182.443643841,-1964941.409882158,-3970123.853525999,0.0,-4000424,0.0,0.0,,19644870028,False
2019-08-18,1,0,0,191.94387131,-9.397238135175779e-05,191.94377733761863,1983030.6616464409,576.0,0.00029046449514893904,1983031.632504242,1983606.661647791,575.0291435490362,0.0,576,0.0,0.0,,19194387131,False
2019-08-19,1,0,0,185.60094406,-0.001956157894123178,185.59898790210588,2020176.2698179341,424.0,0.00020988267525695294,2020197.561872392,2019752.2698156536,-445.29205673839897,0.0,-424,0.0,0.0,,18560094406,False
2019-08-20,1,0,0,188.49369025,-2.5177916762631987,185.9758985737368,2003219.3766434137,6000424.0,2.9953903551264,2030339.498717953,-3997204.623359721,-6027544.122077674,0.0,-6000424,0.0,0.0,,18849369025,False
2019-08-21,1,0,0,197.45568572,-1.5162811321662739e-05,197.45567055718868,1993676.3823515421,424.0,0.00021267242956446713,1993676.5354478736,1993252.382351784,-424.15309608960524,0.0,-424,0.0,0.0,,19745568572,False
2019-08-22,1,0,0,199.16746923,0.0002869551143070962,199.1677561851143,2015520.8351461538,424.0,0.00021036746066147908,2015517.9312423156,2015096.8351471238,-421.0960951917805,0.0,-424,0.0,0.0,,19916746923,False
2019-08-23,1,0,0,200.82882011,-3.636859988081589,197.1919601219184,2053585.5023850987,2000424.0000000002,0.9741128371215345,2091460.2866365013,53161.502386210486,-2038298.7842502908,0.0,-2000424,0.0,0.0,,20082882011,False
2019-08-24,1,0,0,205.81567949,0.00030068057842613663,205.81598017057843,2088432.6886579543,424.00000000000006,0.00020302306236762952,2088429.6376259194,2088008.688656846,-420.9489690733608,0.0,-424,0.0,0.0,,20581567949,False
2019-08-25,1,0,0,209.93030868,1.19536699286026,211.12567567286024,2132444.649371418,2000576.0000000002,0.938160810218315,2120371.0162624363,4133020.6493660808,2012649.6331036445,0.0,2000576,0.0,0.0,,20993030868,False
2019-08-26,1,0,0,218.29332076,0.09464599420126915,218.38796675420127,2263076.63812637,524678.0,0.23184278921918774,2262095.8554323753,1738398.6381278373,-523697.217304538,0.0,-524678,0.0,0.0,,21829332076,False
2019-08-27,1,0,0,216.38944985,-0.00889093287437439,216.3805589171256,2200205.4668676658,2000576.0,0.9092678070871857,2200295.8718431112,4200781.466870103,2000485.5950269918,0.0,2000576,0.0,0.0,,21638944985,False
2019-08-28,1,0,0,215.88453178,-1.1604444891754533,214.72408729082454,2088148.7993797006,2000424.0000000002,0.957989201054178,2099433.8899226007,87724.79938110337,-2011709.0905414973,0.0,-2000424,0.0,0.0,,21588453178,False
2019-08-29,1,0,0,216.78910035,-1.1583057482088088,215.6307946017912,2044678.414069227,2000424.0,0.9783562961467599,2055661.8302581278,44254.41407132894,-2011407.4161867988,0.0,-2000424,0.0,0.0,,21678910035,False
2019-08-30,1,0,0,216.69035911,-3.258918910497551,213.43144019950245,2044177.7850668207,2000423.9999999998,0.9785959003241048,2075390.6637033806,43753.78506490961,-2031636.878638471,0.0,-2000424,0.0,0.0,,21669035911,False
2019-08-31,1,0,0,216.66680102,-3.853555146785126,212.8132458732149,2044076.4323277096,2000423.9999999998,0.9786444226657414,2081089.923776035,43652.43232692592,-2037437.491449109,0.0,-2000424,0.0,0.0,,21666680102,False
2019-09-01,1,0,0,212.2222289,-0.0015307839920296426,212.22069811600798,2071897.211766881,423.99999999999994,0.00020464335662598798,2071912.1567138773,2071473.2117659878,-438.94494788954034,0.0,-424,0.0,0.0,,21222222890,False
2019-09-02,1,0,0,212.2222345,-0.004102079019474718,212.21813242098054,2202259.3714740854,424.0,0.00019252954737851566,2202301.9401361505,2201835.3714747354,-466.56866141501814,0.0,-424,0.0,0.0,,21222223450,False
2019-09-03,1,0,0,215.08538603,0.0003022317476354074,215.0856882617476,2283947.928685681,424.0,0.00018564346177716703,2283944.7193527888,2283523.928683717,-420.79066907195374,0.0,-424,0.0,0.0,,21508538603,False
2019-09-04,1,0,0,216.64168256,0.000718485478645293,216.64240104547864,2291478.9048589347,576.0,0.0002513660495755072,2291471.3052648115,2292054.9048576504,583.599592838902,0.0,576,0.0,0.0,,21664168256,False
2019-09-05,2,0,0,217.6072917,0.1419047392013587,217.74919643920134,2303826.716514251,1847257.7282302328,0.8018214716361919,2302325.338163754,2304402.716513723,2077.3783499691635,1846681.7282303236,576,0.0,1846681.7282302328,eth,21760729170,False
2019-09-06,1,0,-2001200000,200.53827971,9.976490555177726,210.51477026517773,2174796.4578097044,2000424.0000000002,0.9198212516929887,2071730.8330393294,174372.4578130059,-1897358.3752263235,0.0,-2000424,0.0,0.0,,20053827971,False
2019-09-07,1,0,0,209.90676776,-1.7226359334067154,208.1841318265933,2184789.8214426716,2000424.0,0.9156139324555576,2202868.0362438518,184365.82144349813,-2018502.2148003536,0.0,-2000424,0.0,0.0,,20990676776,False
2019-09-08,1,0,0,207.83994218,1.059588873827362,208.89953105382736,2174072.9153820626,4000576.0,1.8401296348871332,2163045.4924845234,6174648.915382568,4011603.4228980443,0.0,4000576,0.0,0.0,,20783994218,False
2019-09-09,1,0,0,200.19495283,-2.5352155875610354,197.65973724243898,2042312.2067578144,4000424.0,1.958772016718591,2068507.2316701862,-1958111.793245189,-4026619.024915375,0.0,-4000424,0.0,0.0,,20019495283,False
2019-09-10,1,0,0,199.66884554,0.000734259545697635,199.66957979954572,2013857.7826060562,423.99999999999994,0.0002105411830279881,2013850.3768995781,2013433.782607317,-416.5942922611721,0.0,-424,0.0,0.0,,19966884554,False
2019-09-11,1,0,0,201.27288581,-1.150401801238098,200.1224840087619,2029671.8630267112,1862060.0,0.9174192311180965,2041339.408423789,167611.86302872375,-1873727.5453950653,0.0,-1862060,0.0,0.0,,20127288581,False
2019-09-12,1,0,0,199.31498367,-0.00131162645985506,199.31367204354015,2073531.8773664,424.0,0.000204482026357137,2073545.522688609,2073107.8773643821,-437.64532422693446,0.0,-424,0.0,0.0,,19931498367,False
2019-09-13,1,0,0,199.31500087,-0.0010830484747761627,199.31391782152522,2061969.9968417657,424.0,0.0002056285982091996,2061981.2013451166,2061545.9968417417,-435.20450337487273,0.0,-424,0.0,0.0,,19931500087,False
2019-09-14,1,0,0,199.31502609,-0.0011546850158555945,199.31387140498416,2065579.9178883166,424.00000000000006,0.00020526923036386977,2065591.8844120884,2065155.9178868774,-435.96652521099895,0.0,-424,0.0,0.0,,19931502609,False
2019-09-15,1,0,0,199.31504669,-0.0009272844292195281,199.31411940557078,2054165.1317113838,424.0,0.0002064098905460212,2054174.6884620413,2053741.1317101214,-433.5567519199103,0.0,-424,0.0,0.0,,19931504669,False
2019-09-16,1,0,0,199.31507731,-0.0007333825298423506,199.31434392747016,2044531.2138412134,424.0,0.0002073825027123942,2044538.7367492209,2044107.2138410527,-431.5229081681464,0.0,-424,0.0,0.0,,19931507731,False
2019-09-17,1,0,0,199.31510013,-0.0004811688522895658,199.3146189611477,2032134.3576530283,424.0,0.00020864762135594717,2032139.2634635589,2031710.3576520458,-428.9058115130756,0.0,-424,0.0,0.0,,19931510013,False
2019-09-18,1,0,0,199.31512466,-0.00034082308709992094,199.3147838369129,2025301.073364905,424.0,0.00020935159003078577,2025304.5365769702,2024877.0733643323,-427.46321263792925,0.0,-424,0.0,0.0,,19931512466,False
2019-09-19,1,0,0,197.53498071,0.1516912748266983,197.68667198482672,2029924.3654929956,2000575.9999999998,0.985542138420577,2028366.7399246567,4030500.3654921893,2002133.6255675326,0.0,2000576,0.0,0.0,,19753498071,False
2019-09-20,1,0,0,196.98499123,-0.00010218137304169126,196.98488904862694,2003360.9676116994,576.0,0.0002875168326188748,2003362.006809048,2003936.9676099159,574.9608008679934,0.0,576,0.0,0.0,,19698499123,False
2019-09-21,1,0,0,196.98497406,-0.0011441174033827242,196.98382994259663,1967160.5225403865,576.0,0.00029280782803436646,1967171.948161412,1967736.5225402173,564.574378805235,0.0,576,0.0,0.0,,19698497406,False
2019-09-22,1,0,0,196.98495669,-0.000796179541103011,196.98416051045888,1979102.5149842398,576.0,0.0002910410125998889,1979110.5142108176,1979678.5149839707,568.000773153035,0.0,576,0.0,0.0,,19698495669,False
