episode_id,start,end,closed,direction,gross_sat,trade_fee_sat,funding_credit_sat,entry_contracts,exit_contracts,entry_cost_sat,exit_cost_sat,peak_contracts,opening_batches,closing_batches,net_sat,duration_hours,entry_harmonic_usd,exit_harmonic_usd
2160,2019-11-13 04:10:44.372264,2019-11-14 04:45:10.834672,True,long,109456907,-1782440,-1739,2000488,2000488,22936330288,22826873381,2000488,229,259,111237608,24.574017335555556,8721.918349103258,8763.740730542233
2161,2019-11-14 04:45:10.834672,2019-11-15 03:56:54.309861,True,short,-99247415,9704957,1187,2000512,2000512,23093240887,22993993472,2000512,18,63,-108951185,23.195409774722222,8662.759851633293,8700.150334634312
2162,2019-11-15 03:56:54.309861,2019-11-16 06:02:19.896826,True,long,214124782,-11644720,-4588483,2000488,2000488,23419712528,23205587746,2000488,68,150,221181019,26.09044082361111,8541.89818772655,8620.716794147258
2163,2019-11-16 06:02:19.896826,2019-11-18 00:37:23.454074,True,short,23991296,-11804782,3013,2000512,2000512,23622047744,23646039040,2000512,126,198,35799091,42.584321457777776,8468.833954110223,8460.241466301833
2164,2019-11-18 00:37:23.454074,2019-11-19 00:37:39.350613,True,long,-140212768,-11825058,-2322,2000488,2000488,23603755960,23743968728,2000488,135,147,-128390032,24.004415705277776,8475.29521738031,8425.246945515602
2165,2019-11-19 00:37:39.350613,2019-11-21 08:46:32.377398,True,short,736731318,-10532998,17297245,12467485,12467485,153641737226,154378468544,4000703,521,616,764561561,56.148062995833335,8114.647246965776,8075.922191472313
2166,2019-11-21 08:46:32.377398,2019-11-21 12:59:34.443901,True,long,46780443,-6983662,-378,1999297,1999297,25262975565,25216195122,1999297,87,166,53763727,4.217240695277778,7913.941074977246,7928.622816912227
2167,2019-11-21 12:59:34.443901,2019-11-22 11:35:25.256742,True,short,3208514430,-26266058,2636649,8000703,8000703,103876937198,107085451628,4000703,449,379,3237417137,22.59744801138889,7702.0975163619305,7471.325822851579
2168,2019-11-22 11:35:25.256742,2019-11-22 15:38:17.114839,True,long,-10395,6252,121,297,297,4163346,4173741,297,1,1,-16526,4.047738360277778,7133.685261806249,7115.91830925781
2169,2019-11-22 15:38:17.114839,2019-11-23 08:46:34.869088,True,short,-294915481,-31904457,-6115834,4606653,4606653,63976728809,63681813328,4000703,218,530,-269126858,17.138265069166668,7200.51350820543,7233.859652006045
2170,2019-11-23 08:46:34.869088,2019-11-23 10:47:55.025438,True,long,233952798,-13929541,0,2001297,2001297,28068002425,27834049627,2000297,66,108,247882339,2.022265652777778,7130.172534891392,7190.1035847068115
2171,2019-11-23 10:47:55.025438,2019-11-25 02:06:17.033622,True,short,2928625677,-27581776,-3483348,8000703,8000703,110579765373,113508391050,4000703,321,53,2952724105,39.306113384444444,7235.2323890474745,7048.556433573022
2172,2019-11-25 02:06:17.033622,2019-11-25 12:22:05.013114,True,long,116148203,-15224724,-703,2000297,2000297,30516430943,30400282740,2000297,38,21,131372224,10.263327636666666,6554.81961090485,6579.863145049157
2173,2019-11-25 12:22:05.013114,2019-11-25 12:44:29.399833,True,short,-898711226,-2968475,0,5292460,5292460,75302496204,74403784978,5292460,131,326,-895742751,0.3734407552777778,7028.266348119904,7113.159635043963
2174,2019-11-25 12:44:29.399833,2019-11-25 13:10:21.288927,True,long,218160,3877,0,540,540,7645860,7427700,540,1,1,214283,0.43108030388888885,7062.645667066883,7270.0836059614685
2175,2019-11-25 13:10:21.288927,2019-11-25 23:14:54.874705,True,short,153547356,-6135610,-1373,887436,887436,12206682180,12360229536,887436,51,2,159681593,10.075996049444445,7270.0836059614685,7179.76957802671
2176,2019-11-25 23:14:54.874705,2019-11-27 11:41:05.243634,True,long,470278060,-31989319,5168472,9196728,9196728,129844669488,129374391428,2000565,380,174,507435851,36.436213591388885,7082.869120668788,7108.6154674731
2177,2019-11-27 11:41:05.243634,2019-12-01 15:20:33.375063,True,short,2332101539,34519731,-5882248,23566848,23566848,312797216956,315129318495,6000435,1698,854,2291699560,99.65781428583334,7534.225601283102,7478.468875111639
2178,2019-12-01 15:20:33.375063,2019-12-04 13:28:06.191777,True,long,799433270,14152,-5079786,9154523,9154523,126491766222,125692332952,2086615,415,459,794339332,70.12578242055555,7237.248141458716,7283.2787688776325
2179,2019-12-04 13:28:06.191777,2019-12-05 14:12:48.617587,True,short,120832768,18128746,-3373781,20346833,20346833,274375567184,274496399952,3751038,675,451,99330241,24.745118280555555,7415.686902746386,7412.422532156328
2180,2019-12-05 14:12:48.617587,2019-12-06 08:36:44.216019,True,long,-174176630,-14953183,13,3205709,3205709,43445294836,43619471466,2500334,57,155,-159223434,18.39877734222222,7378.725388102693,7349.2614473762
2181,2019-12-06 08:36:44.216019,2019-12-18 15:25:54.199645,True,short,4932912011,485107154,18722960,65857828,65857828,925488327914,930421239925,7500939,2533,1204,4466527817,294.8194398961111,7116.008491262114,7078.280801640847
2182,2019-12-18 15:25:54.199645,2019-12-18 15:26:28.896431,True,long,557593,535200,0,24600,24600,360360193,359802600,24600,1,2,22393,0.009637996111111113,6826.503170398735,6837.082333479525
2183,2019-12-18 15:26:28.896431,2019-12-19 01:02:54.400134,True,short,-16836324,60976630,1003,3415452,3415452,50007543450,49990707126,2570709,9,20,-77811951,9.607084361944445,6829.873583802285,6832.173810607362
2184,2019-12-19 01:02:54.400134,2019-12-24 14:32:21.443204,True,long,391051564,64213042,-19415886,21500478,21500478,300475962168,300084910604,5000531,828,477,307422636,133.49084529722222,7155.473550985354,7164.798108883456
2185,2019-12-24 14:32:21.443204,2019-12-24 19:26:45.154882,True,short,550014148,17048712,0,2500522,2500522,33814560050,34364574198,2500522,175,10,532965436,4.906586577222222,7394.8086158820215,7276.452737614683
2186,2019-12-24 19:26:45.154882,2019-12-26 00:14:50.858042,True,long,-66860554,-6090760,-7169303,2505254,2505254,34801204966,34868065520,2505254,215,106,-67939097,28.801584211111113,7198.756486873306,7184.952656931912
2187,2019-12-26 00:14:50.858042,2019-12-27 16:43:10.173672,True,short,-19952545,-17353130,3487936,2500746,2500746,34757854480,34737901935,2500746,39,69,888521,40.47203211944444,7194.765147080505,7198.897632560779
2188,2019-12-27 16:43:10.173672,2020-01-02 03:55:58.175565,True,long,-142912721,68742104,-17237346,10000254,10000254,138350757607,138493670328,2500254,141,605,-228892171,131.21333385916665,7228.1888245287255,7220.729998934973
2189,2020-01-02 03:55:58.175565,2020-01-03 00:48:32.056067,True,short,1148848214,-9701515,5644888,6518196,6518196,92304840315,93453688529,4018196,190,69,1164194617,20.876077917222222,7061.597179255139,6974.787301174647
2190,2020-01-03 00:48:32.056067,2020-01-03 08:45:09.549927,True,long,-49425571,18148319,-12,2500804,2500804,36299129174,36348554745,2500804,2,262,-67573902,7.943748294444444,6889.432493028655,6880.064468984157
2191,2020-01-03 08:45:09.549927,2020-01-03 08:46:25.813622,True,short,13287957,17178187,0,2499196,2499196,34363153023,34376440980,2499196,1,76,-3890230,0.021184359722222223,7272.894889264772,7270.0836059614685
2192,2020-01-03 08:46:25.813622,2020-01-03 09:53:05.180758,True,long,73661,5474,0,804,804,11059020,10985359,804,1,1,68187,1.1109353155555555,7270.0836059614685,7318.832274848733
2193,2020-01-03 09:53:05.180758,2020-01-03 10:36:31.368179,True,short,-5925052,17084669,0,2500196,2500196,34161116916,34155191864,2500196,2,95,-23009721,0.7239409502777778,7318.835640379739,7320.105271126402
2194,2020-01-03 10:36:31.368179,2020-01-05 12:18:45.033956,True,long,1685939374,-40166306,-21810390,12500804,12500804,171314107511,169628168137,5000804,432,691,1704295290,49.70379604916666,7297.007923995593,7369.533101308823
2195,2020-01-05 12:18:45.033956,2020-01-07 00:56:44.708031,True,short,-1039704515,37560465,5998644,7500196,7500196,98091451334,97051746819,3000196,376,190,-1071266336,36.63324279861111,7646.126036469722,7728.038129996515
2196,2020-01-07 00:56:44.708031,2020-01-07 01:08:14.967103,True,long,85488828,-9519594,0,1499804,1499804,19082006292,18996517464,1499804,32,46,95008422,0.19173863111111109,7859.781498074353,7895.152376440866
2197,2020-01-07 01:08:14.967103,2020-01-07 01:40:26.483757,True,short,3332,1243,0,196,196,2482536,2485868,196,1,1,2089,0.5365324038888889,7895.152376440866,7884.569896712134
2198,2020-01-07 01:40:26.483757,2020-01-07 02:14:45.236912,True,long,27336,15275,0,804,804,10197132,10169796,804,1,1,12061,0.5718758763888888,7884.569896712134,7905.763301446755
2199,2020-01-07 02:14:45.236912,2020-01-07 13:35:19.364124,True,short,24696,3737,496,196,196,2479204,2503900,196,1,1,21455,11.342813114444445,7905.763301446755,7827.788649706458
2200,2020-01-07 13:35:19.364124,2020-01-07 18:50:11.125973,True,long,373818972,9831496,0,4500804,4500804,57769221757,57395402785,4500804,46,157,363987476,5.247711624722222,7791.00680797146,7841.750003671483
2201,2020-01-07 18:50:11.125973,2020-01-08 19:50:19.348100,True,short,2193288352,-14784917,16379214,15792052,15792052,191549412768,193742701120,6000196,417,511,2224452483,25.002283924166665,8244.375052784395,8151.043579297859
2202,2020-01-08 19:50:19.348100,2020-01-08 20:54:06.230210,True,long,408613049,-5006518,-1883912,4500408,4500408,56662190321,56253577272,4500408,112,87,411735655,1.0630228083333333,7942.523884983088,8000.216551988171
2203,2020-01-08 20:54:06.230210,2020-01-08 21:14:32.216262,True,short,128675205,-4505258,0,1514846,1514846,18852868753,18981543958,1514846,34,30,133180463,0.3405516811111111,8035.095453358774,7980.625829763178
2204,2020-01-08 21:14:32.216262,2020-01-08 21:25:43.883562,True,long,33456,7651,0,408,408,5117136,5083680,408,1,1,25805,0.18657425,7973.210014351778,8025.6821829855535
2205,2020-01-08 21:25:43.883562,2020-01-09 16:11:57.563530,True,short,560866228,-28331211,3776765,7500592,7500592,93442620603,94003486831,6000592,382,226,592974204,18.770466657777778,8026.949535016777,7979.057216765381
2206,2020-01-09 16:11:57.563530,2020-01-10 12:49:16.488077,True,long,346712282,14505648,-3791857,11841783,11841783,150262904905,149916192623,6000355,457,226,328414777,20.62192348527778,7880.7094854759225,7898.935260301725
2207,2020-01-10 12:49:16.488077,2020-01-10 14:02:36.394247,True,short,226821643,14596487,0,6000645,6000645,75999337905,76226159548,6000645,348,133,212225156,1.2221961583333334,7895.654311490018,7872.159683213954
2208,2020-01-10 14:02:36.394247,2020-01-10 14:37:24.716603,True,long,93815352,26791512,0,1500355,1500355,19108396898,19014581546,1500355,2,14,67023840,0.5800895433333334,7851.809903305056,7890.549662480592
2209,2020-01-10 14:37:24.716603,2020-01-10 16:58:36.550451,True,short,339488613,-32738457,0,9917383,9917383,123714952266,124054440879,7960840,283,293,372227070,2.35328718,8016.317202044096,7994.3796689013325
2210,2020-01-10 16:58:36.550451,2020-01-14 04:03:04.066391,True,long,679305672,-18287479,-7425001,6201270,6201270,77278824235,76599518563,3000355,257,38,690168150,83.07430998333334,8024.539790023631,8095.703623645763
2211,2020-01-14 04:03:04.066391,2020-01-14 12:46:01.095269,True,short,83850,3746,757,645,645,7535535,7619385,645,1,1,80861,8.715841355,8559.445347941453,8465.250148141877
2212,2020-01-14 12:46:01.095269,2020-01-14 16:11:08.288444,True,long,83859937,-7139720,0,1215038,1215038,14353211894,14269351957,1215038,44,33,90999657,3.4186647708333333,8465.269021130498,8515.018787548714
2213,2020-01-14 16:11:08.288444,2020-01-14 18:11:36.464213,True,short,-165765,11089,0,645,645,7476195,7310430,645,1,1,-176854,2.0078266025000002,8627.383314640669,8823.010411152285
2214,2020-01-14 18:11:36.464213,2020-01-14 18:12:14.933212,True,long,5325,6031,0,355,355,4023570,4018245,355,1,1,-706,0.010685833055555555,8823.010411152285,8834.702712253733
2215,2020-01-14 18:12:14.933212,2020-01-14 18:37:14.670642,True,short,90300,11018,0,645,645,7300755,7391055,645,1,1,79282,0.41659373055555554,8834.702712253733,8726.764988218867
2216,2020-01-14 18:37:14.670642,2020-01-16 02:21:18.396520,True,long,22280962,-12811666,-4266,2220332,2220332,25650892332,25628611370,1336040,66,59,35088362,31.734368299444444,8655.963976855852,8663.48928525658
2217,2020-01-16 02:21:18.396520,2020-01-17 03:32:45.911152,True,short,93522620,-10634821,3878,1843709,1843709,21252423968,21345946588,1500645,47,24,104161319,25.190976286666668,8675.288064910112,8637.279178035953
2218,2020-01-17 03:32:45.911152,2020-01-17 06:15:50.111073,True,long,125459252,8691651,-64973,1500355,1500355,17108762860,16983303608,1500355,22,2,116702628,2.7178333113888886,8769.51192951423,8834.294166967942
2219,2020-01-17 06:15:50.111073,2020-01-24 06:51:29.787785,True,short,5563594785,25352948,85014641,49892605,49892605,566595843111,572159437896,6000273,2461,2243,5623256478,168.59435464222224,8805.677910740636,8720.052785193915
2220,2020-01-24 06:51:29.787785,2020-01-24 12:14:18.790522,True,long,-80962015,17997266,-867,3000727,3000727,36017724181,36098686196,3000727,2,12,-98960148,5.380278538055555,8331.250983322643,8312.56568094299
2221,2020-01-24 12:14:18.790522,2020-01-28 06:37:14.689461,True,short,-1351473774,31548382,6917612,6000273,6000273,70404261804,69052788030,3000273,533,9,-1376104544,90.38219414972221,8522.59912433184,8689.40005346805
2222,2020-01-28 06:37:14.689461,2020-01-29 14:43:39.140976,True,long,1947013335,35707082,-27446850,7500727,7500727,83096077697,81149064362,4500727,93,113,1883859403,32.1067920875,9026.571660037327,9243.146620323076
2223,2020-01-29 14:43:39.140976,2020-02-06 11:57:03.601498,True,short,1039054771,129445533,135915419,36071956,36071956,384849350965,385888405736,7500749,877,866,1045524657,189.2234612561111,9373.00684269065,9347.768801501155
2224,2020-02-06 11:57:03.601498,2020-02-06 12:07:00.297205,True,long,81011295,-15448797,-37204087,3000251,3000251,30964090320,30883079025,3000251,185,94,59256005,0.16574880749999998,9689.453069648584,9714.870067104652
2225,2020-02-06 12:07:00.297205,2020-02-10 07:14:44.179725,True,short,149595581,146054542,131189605,33936045,33936045,343157092678,343306688259,7500749,759,452,134730644,91.12885625555555,9889.361381157214,9885.052100819461
2226,2020-02-10 07:14:44.179725,2020-02-11 15:16:41.627626,True,long,-51491452,-29446935,-23329482,16500651,16500651,167641578207,167693069659,6000251,530,1010,-45373999,32.032624416944444,9842.81535433016,9839.79304186732
2227,2020-02-11 15:16:41.627626,2020-02-11 15:40:04.794878,True,short,-99081345,-7523818,0,1500561,1500561,15119646465,15020565120,1500561,21,28,-91557527,0.3897686811111111,9924.577294010161,9990.04357034471
2228,2020-02-11 15:40:04.794878,2020-02-12 13:31:54.286596,True,long,817270503,12867121,-30940161,10500439,10500439,102442299731,101625029228,4500439,251,256,773463221,21.863747699444446,10250.100815359252,10332.532329650629
2229,2020-02-12 13:31:54.286596,2020-02-15 16:06:26.178933,True,short,666893192,52912707,116098905,31609256,31609256,307626791247,308293684439,6000561,651,1082,730079390,74.57552564916666,10275.196081546834,10252.969034224348
2230,2020-02-15 16:06:26.178933,2020-02-15 16:17:34.463184,True,long,14487,6564,0,439,439,4383415,4368928,439,1,1,7923,0.18563451416666668,10015.0225338007,10048.23151125402
2231,2020-02-15 16:17:34.463184,2020-02-15 16:29:45.188019,True,short,42636,8406,0,561,561,5583072,5625708,561,1,1,34230,0.20297912083333333,10048.23151125402,9972.07818109294
2232,2020-02-15 16:29:45.188019,2020-02-15 16:31:31.868884,True,long,-21072,6620,0,439,439,4402292,4423364,439,1,1,-27692,0.02963357361111111,9972.07818109294,9924.573243350536
2233,2020-02-15 16:31:31.868884,2020-02-18 05:21:08.909308,True,short,-308809107,132777407,104957835,58360464,58360464,597485248342,597176439235,12000241,2034,896,-336628679,60.82695567333334,9767.68282764272,9772.733846425926
2234,2020-02-18 05:21:08.909308,2020-02-18 09:06:00.262093,True,long,-40986,11653,0,759,759,7748631,7789617,759,1,1,-52639,3.747597995833333,9795.278675678323,9743.739647276625
2235,2020-02-18 09:06:00.262093,2020-03-09 15:10:59.434891,True,short,4114780317,24268420,413288785,89513175,89513175,998858616289,1002973396606,12000874,3172,2503,4503800682,486.08310355500004,8961.546062701344,8924.780587691264
2236,2020-03-09 15:10:59.434891,2020-03-09 20:36:26.109934,True,long,790218151,-7377161,-161,6000126,6000126,77395317217,76605099066,3000126,183,202,797595151,5.424076400833333,7752.569813981024,7832.541270954461
2237,2020-03-09 20:36:26.109934,2020-03-11 19:05:22.319171,True,short,1819386364,-51617602,4165613,12503504,12503504,156216737190,158036123554,6000874,784,163,1875169579,46.48228034361111,8003.946456001383,7911.801250761271
2238,2020-03-11 19:05:22.319171,2020-03-12 10:48:12.744702,True,long,40980430,-20530523,-1915375,3204079,3204079,41089627346,41048646916,3000126,336,225,59595578,15.714007091944445,7797.780624826989,7805.565446667889
2239,2020-03-12 10:55:54.033785,2020-03-12 10:57:46.030114,True,short,14389249,260489,0,32361,32361,499394952,513784201,32361,2,1,14128760,0.03111009138888889,6480.041472265422,6298.558799008302
2240,2020-03-12 10:57:46.030114,2020-03-12 11:05:47.552268,True,long,-1757778481,25225577,0,5967639,5967639,95123183965,96880962446,5967639,88,165,-1783004058,0.1337561538888889,6273.590465806692,6159.764363743055
2241,2020-03-12 11:05:47.552268,2020-03-12 11:27:48.139595,True,short,51258155,-1573961,0,193427,193427,3122298634,3173556789,193427,1,5,52832116,0.36682981305555556,6195.019204559534,6094.959468519534
2242,2020-03-12 11:27:48.139595,2020-03-12 11:51:14.136881,True,long,-1872727575,-8418015,0,3006573,3006573,49651050851,51523778426,3006573,15,59,-1864309560,0.3905548016666667,6055.406579454996,5835.311562637299
